,sura_num,sura_name,sura_hisab,sura_ayat
22,7,قالا ربنا ظلمنا أنفسنا وإن لم تغفر لنا وترحمنا لنكونن من الخسرين,1054249,5488
23,7,قال اهبطوا بعضكم لبعض عدو ولكم فى الأرض مستقر ومتع إلى حين,1054249,4712
24,7,قال فيها تحيون وفيها تموتون ومنها تخرجون,1054249,3066
25,7,يبنى ءادم قد أنزلنا عليكم لباسا يورى سوءتكم وريشا ولباس التقوى ذلك خير ذلك من ءايت الله لعلهم يذكرون,1054249,6580
26,7,يبنى ءادم لا يفتننكم الشيطن كما أخرج أبويكم من الجنة ينزع عنهما لباسهما ليريهما سوءتهما إنه يرىكم هو وقبيله من حيث لا ترونهم إنا جعلنا الشيطين أولياء للذين لا يؤمنون,1054249,7086
27,7,وإذا فعلوا فحشة قالوا وجدنا عليها ءاباءنا والله أمرنا بها قل إن الله لا يأمر بالفحشاء أتقولون على الله ما لا تعلمون,1054249,4424
28,7,قل أمر ربى بالقسط وأقيموا وجوهكم عند كل مسجد وادعوه مخلصين له الدين كما بدأكم تعودون,1054249,3016
29,7,فريقا هدى وفريقا حق عليهم الضللة إنهم اتخذوا الشيطين أولياء من دون الله ويحسبون أنهم مهتدون,1054249,5188
30,7,يبنى ءادم خذوا زينتكم عند كل مسجد وكلوا واشربوا ولا تسرفوا إنه لا يحب المسرفين,1054249,4174
31,7,قل من حرم زينة الله التى أخرج لعباده والطيبت من الرزق قل هى للذين ءامنوا فى الحيوة الدنيا خالصة يوم القيمة كذلك نفصل الءايت لقوم يعلمون,1054249,6972
32,7,قل إنما حرم ربى الفوحش ما ظهر منها وما بطن والإثم والبغى بغير الحق وأن تشركوا بالله ما لم ينزل به سلطنا وأن تقولوا على الله ما لا تعلمون,1054249,8296
33,7,ولكل أمة أجل فإذا جاء أجلهم لا يستأخرون ساعة ولا يستقدمون,1054249,3233
34,7,يبنى ءادم إما يأتينكم رسل منكم يقصون عليكم ءايتى فمن اتقى وأصلح فلا خوف عليهم ولا هم يحزنون,1054249,3960
35,7,والذين كذبوا بٔايتنا واستكبروا عنها أولئك أصحب النار هم فيها خلدون,1054249,4084
36,7,فمن أظلم ممن افترى على الله كذبا أو كذب بٔايته أولئك ينالهم نصيبهم من الكتب حتى إذا جاءتهم رسلنا يتوفونهم قالوا أين ما كنتم تدعون من دون الله قالوا ضلوا عنا وشهدوا على أنفسهم أنهم كانوا كفرين,1054249,11244
37,7,قال ادخلوا فى أمم قد خلت من قبلكم من الجن والإنس فى النار كلما دخلت أمة لعنت أختها حتى إذا اداركوا فيها جميعا قالت أخرىهم لأولىهم ربنا هؤلاء أضلونا فٔاتهم عذابا ضعفا من النار قال لكل ضعف ولكن لا تعلمون,1054249,14560
38,7,وقالت أولىهم لأخرىهم فما كان لكم علينا من فضل فذوقوا العذاب بما كنتم تكسبون,1054249,5746
39,7,إن الذين كذبوا بٔايتنا واستكبروا عنها لا تفتح لهم أبوب السماء ولا يدخلون الجنة حتى يلج الجمل فى سم الخياط وكذلك نجزى المجرمين,1054249,7447
40,7,لهم من جهنم مهاد ومن فوقهم غواش وكذلك نجزى الظلمين,1054249,3854
41,7,والذين ءامنوا وعملوا الصلحت لا نكلف نفسا إلا وسعها أولئك أصحب الجنة هم فيها خلدون,1054249,3263
42,7,ونزعنا ما فى صدورهم من غل تجرى من تحتهم الأنهر وقالوا الحمد لله الذى هدىنا لهذا وما كنا لنهتدى لولا أن هدىنا الله لقد جاءت رسل ربنا بالحق ونودوا أن تلكم الجنة أورثتموها بما كنتم تعملون,1054249,10567
43,7,ونادى أصحب الجنة أصحب النار أن قد وجدنا ما وعدنا ربنا حقا فهل وجدتم ما وعد ربكم حقا قالوا نعم فأذن مؤذن بينهم أن لعنة الله على الظلمين,1054249,5927
44,7,الذين يصدون عن سبيل الله ويبغونها عوجا وهم بالءاخرة كفرون,1054249,3646
45,7,وبينهما حجاب وعلى الأعراف رجال يعرفون كلا بسيمىهم ونادوا أصحب الجنة أن سلم عليكم لم يدخلوها وهم يطمعون,1054249,3066
46,7,وإذا صرفت أبصرهم تلقاء أصحب النار قالوا ربنا لا تجعلنا مع القوم الظلمين,1054249,5055
47,7,ونادى أصحب الأعراف رجالا يعرفونهم بسيمىهم قالوا ما أغنى عنكم جمعكم وما كنتم تستكبرون,1054249,4706
48,7,أهؤلاء الذين أقسمتم لا ينالهم الله برحمة ادخلوا الجنة لا خوف عليكم ولا أنتم تحزنون,1054249,4626
49,7,ونادى أصحب النار أصحب الجنة أن أفيضوا علينا من الماء أو مما رزقكم الله قالوا إن الله حرمهما على الكفرين,1054249,3488
50,7,الذين اتخذوا دينهم لهوا ولعبا وغرتهم الحيوة الدنيا فاليوم ننسىهم كما نسوا لقاء يومهم هذا وما كانوا بٔايتنا يجحدون,1054249,6735
51,7,ولقد جئنهم بكتب فصلنه على علم هدى ورحمة لقوم يؤمنون,1054249,1779
52,7,هل ينظرون إلا تأويله يوم يأتى تأويله يقول الذين نسوه من قبل قد جاءت رسل ربنا بالحق فهل لنا من شفعاء فيشفعوا لنا أو نرد فنعمل غير الذى كنا نعمل قد خسروا أنفسهم وضل عنهم ما كانوا يفترون,1054249,12319
53,7,إن ربكم الله الذى خلق السموت والأرض فى ستة أيام ثم استوى على العرش يغشى اليل النهار يطلبه حثيثا والشمس والقمر والنجوم مسخرت بأمره ألا له الخلق والأمر تبارك الله رب العلمين,1054249,13239
54,7,ادعوا ربكم تضرعا وخفية إنه لا يحب المعتدين,1054249,3228
55,7,ولا تفسدوا فى الأرض بعد إصلحها وادعوه خوفا وطمعا إن رحمت الله قريب من المحسنين,1054249,4242
56,7,وهو الذى يرسل الريح بشرا بين يدى رحمته حتى إذا أقلت سحابا ثقالا سقنه لبلد ميت فأنزلنا به الماء فأخرجنا به من كل الثمرت كذلك نخرج الموتى لعلكم تذكرون,1054249,11863
57,7,والبلد الطيب يخرج نباته بإذن ربه والذى خبث لا يخرج إلا نكدا كذلك نصرف الءايت لقوم يشكرون,1054249,7551
58,7,لقد أرسلنا نوحا إلى قومه فقال يقوم اعبدوا الله ما لكم من إله غيره إنى أخاف عليكم عذاب يوم عظيم,1054249,5484
59,7,قال الملأ من قومه إنا لنرىك فى ضلل مبين,1054249,1888
60,7,قال يقوم ليس بى ضللة ولكنى رسول من رب العلمين,1054249,2199
61,7,أبلغكم رسلت ربى وأنصح لكم وأعلم من الله ما لا تعلمون,1054249,3211
62,7,أوعجبتم أن جاءكم ذكر من ربكم على رجل منكم لينذركم ولتتقوا ولعلكم ترحمون,1054249,5296
63,7,فكذبوه فأنجينه والذين معه فى الفلك وأغرقنا الذين كذبوا بٔايتنا إنهم كانوا قوما عمين,1054249,6008
64,7,وإلى عاد أخاهم هودا قال يقوم اعبدوا الله ما لكم من إله غيره أفلا تتقون,1054249,3762
65,7,قال الملأ الذين كفروا من قومه إنا لنرىك فى سفاهة وإنا لنظنك من الكذبين,1054249,4186
66,7,قال يقوم ليس بى سفاهة ولكنى رسول من رب العلمين,1054249,1485
67,7,أبلغكم رسلت ربى وأنا لكم ناصح أمين,1054249,2393
68,7,أوعجبتم أن جاءكم ذكر من ربكم على رجل منكم لينذركم واذكروا إذ جعلكم خلفاء من بعد قوم نوح وزادكم فى الخلق بصطة فاذكروا ءالاء الله لعلكم تفلحون,1054249,9246
69,7,قالوا أجئتنا لنعبد الله وحده ونذر ما كان يعبد ءاباؤنا فأتنا بما تعدنا إن كنت من الصدقين,1054249,4046
70,7,قال قد وقع عليكم من ربكم رجس وغضب أتجدلوننى فى أسماء سميتموها أنتم وءاباؤكم ما نزل الله بها من سلطن فانتظروا إنى معكم من المنتظرين,1054249,8957
71,7,فأنجينه والذين معه برحمة منا وقطعنا دابر الذين كذبوا بٔايتنا وما كانوا مؤمنين,1054249,4200
72,7,وإلى ثمود أخاهم صلحا قال يقوم اعبدوا الله ما لكم من إله غيره قد جاءتكم بينة من ربكم هذه ناقة الله لكم ءاية فذروها تأكل فى أرض الله ولا تمسوها بسوء فيأخذكم عذاب أليم,1054249,10832
73,7,واذكروا إذ جعلكم خلفاء من بعد عاد وبوأكم فى الأرض تتخذون من سهولها قصورا وتنحتون الجبال بيوتا فاذكروا ءالاء الله ولا تعثوا فى الأرض مفسدين,1054249,11592
74,7,قال الملأ الذين استكبروا من قومه للذين استضعفوا لمن ءامن منهم أتعلمون أن صلحا مرسل من ربه قالوا إنا بما أرسل به مؤمنون,1054249,6662
75,7,قال الذين استكبروا إنا بالذى ءامنتم به كفرون,1054249,3302
76,7,فعقروا الناقة وعتوا عن أمر ربهم وقالوا يصلح ائتنا بما تعدنا إن كنت من المرسلين,1054249,4070
77,7,فأخذتهم الرجفة فأصبحوا فى دارهم جثمين,1054249,3276
78,7,فتولى عنهم وقال يقوم لقد أبلغتكم رسالة ربى ونصحت لكم ولكن لا تحبون النصحين,1054249,4605
