,sura_num,sura_name,sura_hisab,sura_ayat
106,4,ولا تجدل عن الذين يختانون أنفسهم إن الله لا يحب من كان خوانا أثيما,1114140,4277
107,4,يستخفون من الناس ولا يستخفون من الله وهو معهم إذ يبيتون ما لا يرضى من القول وكان الله بما يعملون محيطا,1114140,5988
108,4,هأنتم هؤلاء جدلتم عنهم فى الحيوة الدنيا فمن يجدل الله عنهم يوم القيمة أم من يكون عليهم وكيلا,1114140,2540
109,4,ومن يعمل سوءا أو يظلم نفسه ثم يستغفر الله يجد الله غفورا رحيما,1114140,5480
110,4,ومن يكسب إثما فإنما يكسبه على نفسه وكان الله عليما حكيما,1114140,1668
111,4,ومن يكسب خطئة أو إثما ثم يرم به برئا فقد احتمل بهتنا وإثما مبينا,1114140,4143
112,4,ولولا فضل الله عليك ورحمته لهمت طائفة منهم أن يضلوك وما يضلون إلا أنفسهم وما يضرونك من شىء وأنزل الله عليك الكتب والحكمة وعلمك ما لم تكن تعلم وكان فضل الله عليك عظيما,1114140,10540
113,4,لا خير فى كثير من نجوىهم إلا من أمر بصدقة أو معروف أو إصلح بين الناس ومن يفعل ذلك ابتغاء مرضات الله فسوف نؤتيه أجرا عظيما,1114140,9018
114,4,ومن يشاقق الرسول من بعد ما تبين له الهدى ويتبع غير سبيل المؤمنين نوله ما تولى ونصله جهنم وساءت مصيرا,1114140,5356
115,4,إن الله لا يغفر أن يشرك به ويغفر ما دون ذلك لمن يشاء ومن يشرك بالله فقد ضل ضللا بعيدا,1114140,7260
116,4,إن يدعون من دونه إلا إنثا وإن يدعون إلا شيطنا مريدا,1114140,1784
117,4,لعنه الله وقال لأتخذن من عبادك نصيبا مفروضا,1114140,3606
118,4,ولأضلنهم ولأمنينهم ولءامرنهم فليبتكن ءاذان الأنعم ولءامرنهم فليغيرن خلق الله ومن يتخذ الشيطن وليا من دون الله فقد خسر خسرانا مبينا,1114140,10178
119,4,يعدهم ويمنيهم وما يعدهم الشيطن إلا غرورا,1114140,2305
120,4,أولئك مأوىهم جهنم ولا يجدون عنها محيصا,1114140,634
121,4,والذين ءامنوا وعملوا الصلحت سندخلهم جنت تجرى من تحتها الأنهر خلدين فيها أبدا وعد الله حقا ومن أصدق من الله قيلا,1114140,6285
122,4,ليس بأمانيكم ولا أمانى أهل الكتب من يعمل سوءا يجز به ولا يجد له من دون الله وليا ولا نصيرا,1114140,1957
123,4,ومن يعمل من الصلحت من ذكر أو أنثى وهو مؤمن فأولئك يدخلون الجنة ولا يظلمون نقيرا,1114140,4972
124,4,ومن أحسن دينا ممن أسلم وجهه لله وهو محسن واتبع ملة إبرهيم حنيفا واتخذ الله إبرهيم خليلا,1114140,4463
125,4,ولله ما فى السموت وما فى الأرض وكان الله بكل شىء محيطا,1114140,2454
126,4,ويستفتونك فى النساء قل الله يفتيكم فيهن وما يتلى عليكم فى الكتب فى يتمى النساء التى لا تؤتونهن ما كتب لهن وترغبون أن تنكحوهن والمستضعفين من الولدن وأن تقوموا لليتمى بالقسط وما تفعلوا من خير فإن الله كان به عليما,1114140,13239
127,4,وإن امرأة خافت من بعلها نشوزا أو إعراضا فلا جناح عليهما أن يصلحا بينهما صلحا والصلح خير وأحضرت الأنفس الشح وإن تحسنوا وتتقوا فإن الله كان بما تعملون خبيرا,1114140,9949
128,4,ولن تستطيعوا أن تعدلوا بين النساء ولو حرصتم فلا تميلوا كل الميل فتذروها كالمعلقة وإن تصلحوا وتتقوا فإن الله كان غفورا رحيما,1114140,8354
129,4,وإن يتفرقا يغن الله كلا من سعته وكان الله وسعا حكيما,1114140,3009
130,4,ولله ما فى السموت وما فى الأرض ولقد وصينا الذين أوتوا الكتب من قبلكم وإياكم أن اتقوا الله وإن تكفروا فإن لله ما فى السموت وما فى الأرض وكان الله غنيا حميدا,1114140,8876
131,4,ولله ما فى السموت وما فى الأرض وكفى بالله وكيلا,1114140,2132
132,4,إن يشأ يذهبكم أيها الناس ويأت بٔاخرين وكان الله على ذلك قديرا,1114140,3887
133,4,من كان يريد ثواب الدنيا فعند الله ثواب الدنيا والءاخرة وكان الله سميعا بصيرا,1114140,3335
134,4,يأيها الذين ءامنوا كونوا قومين بالقسط شهداء لله ولو على أنفسكم أو الولدين والأقربين إن يكن غنيا أو فقيرا فالله أولى بهما فلا تتبعوا الهوى أن تعدلوا وإن تلوا أو تعرضوا فإن الله كان بما تعملون خبيرا,1114140,9829
135,4,يأيها الذين ءامنوا ءامنوا بالله ورسوله والكتب الذى نزل على رسوله والكتب الذى أنزل من قبل ومن يكفر بالله وملئكته وكتبه ورسله واليوم الءاخر فقد ضل ضللا بعيدا,1114140,9167
136,4,إن الذين ءامنوا ثم كفروا ثم ءامنوا ثم كفروا ثم ازدادوا كفرا لم يكن الله ليغفر لهم ولا ليهديهم سبيلا,1114140,5992
137,4,بشر المنفقين بأن لهم عذابا أليما,1114140,1847
138,4,الذين يتخذون الكفرين أولياء من دون المؤمنين أيبتغون عندهم العزة فإن العزة لله جميعا,1114140,5551
139,4,وقد نزل عليكم فى الكتب أن إذا سمعتم ءايت الله يكفر بها ويستهزأ بها فلا تقعدوا معهم حتى يخوضوا فى حديث غيره إنكم إذا مثلهم إن الله جامع المنفقين والكفرين فى جهنم جميعا,1114140,10773
140,4,الذين يتربصون بكم فإن كان لكم فتح من الله قالوا ألم نكن معكم وإن كان للكفرين نصيب قالوا ألم نستحوذ عليكم ونمنعكم من المؤمنين فالله يحكم بينكم يوم القيمة ولن يجعل الله للكفرين على المؤمنين سبيلا,1114140,7634
141,4,إن المنفقين يخدعون الله وهو خدعهم وإذا قاموا إلى الصلوة قاموا كسالى يراءون الناس ولا يذكرون الله إلا قليلا,1114140,4965
142,4,مذبذبين بين ذلك لا إلى هؤلاء ولا إلى هؤلاء ومن يضلل الله فلن تجد له سبيلا,1114140,4257
143,4,يأيها الذين ءامنوا لا تتخذوا الكفرين أولياء من دون المؤمنين أتريدون أن تجعلوا لله عليكم سلطنا مبينا,1114140,5584
144,4,إن المنفقين فى الدرك الأسفل من النار ولن تجد لهم نصيرا,1114140,2241
145,4,إلا الذين تابوا وأصلحوا واعتصموا بالله وأخلصوا دينهم لله فأولئك مع المؤمنين وسوف يؤت الله المؤمنين أجرا عظيما,1114140,5509
146,4,ما يفعل الله بعذابكم إن شكرتم وءامنتم وكان الله شاكرا عليما,1114140,3496
147,4,لا يحب الله الجهر بالسوء من القول إلا من ظلم وكان الله سميعا عليما,1114140,2279
148,4,إن تبدوا خيرا أو تخفوه أو تعفوا عن سوء فإن الله كان عفوا قديرا,1114140,3863
149,4,إن الذين يكفرون بالله ورسله ويريدون أن يفرقوا بين الله ورسله ويقولون نؤمن ببعض ونكفر ببعض ويريدون أن يتخذوا بين ذلك سبيلا,1114140,8161
150,4,أولئك هم الكفرون حقا وأعتدنا للكفرين عذابا مهينا,1114140,2431
151,4,والذين ءامنوا بالله ورسله ولم يفرقوا بين أحد منهم أولئك سوف يؤتيهم أجورهم وكان الله غفورا رحيما,1114140,4560
152,4,يسٔلك أهل الكتب أن تنزل عليهم كتبا من السماء فقد سألوا موسى أكبر من ذلك فقالوا أرنا الله جهرة فأخذتهم الصعقة بظلمهم ثم اتخذوا العجل من بعد ما جاءتهم البينت فعفونا عن ذلك وءاتينا موسى سلطنا مبينا,1114140,12803
153,4,ورفعنا فوقهم الطور بميثقهم وقلنا لهم ادخلوا الباب سجدا وقلنا لهم لا تعدوا فى السبت وأخذنا منهم ميثقا غليظا,1114140,8022
154,4,فبما نقضهم ميثقهم وكفرهم بٔايت الله وقتلهم الأنبياء بغير حق وقولهم قلوبنا غلف بل طبع الله عليها بكفرهم فلا يؤمنون إلا قليلا,1114140,7237
155,4,وبكفرهم وقولهم على مريم بهتنا عظيما,1114140,2410
156,4,وقولهم إنا قتلنا المسيح عيسى ابن مريم رسول الله وما قتلوه وما صلبوه ولكن شبه لهم وإن الذين اختلفوا فيه لفى شك منه ما لهم به من علم إلا اتباع الظن وما قتلوه يقينا,1114140,8257
